Recipe_URL,Steps
https://www.10000recipe.com/recipe/6915139,"['돼지고기는 물에 담가 약 30분간 핏물을 빼주세요.', '육수용으로 준비한 양파,월계수잎,대파,된장,통마늘,통후추,미림을 모두 넣고 물을 팔팔 끓여주세요.아직 돼지고기는 넣지 말아주세요.', '돼지고기는 수육용 앞다리살을 준비해도 좋고 삼겹살을 준비해도 좋아요. 앞다리살은 삼겹살보다 기름기가 적어요. 저는 앞다리를 준비했어요. 빨리 익히기 위해 절반을 잘라주고 시작했는데요 속까지 골고루 잘 익기 위해 한 토막당 칼집을 2-3번 내주세요.', '물이 팔팔 끓어오르면 고기를 투하해주세요. 여기서 고기는 껍데기쪽부터 넣어주는게 좋아요. 돼지고기가 물에 잠길정도로 물이 넉넉해야해요.강불물이 끓은 후 넣어주어야 육즙이 도망가지 않아요.', '백종원수육 맛있게 삶는법 포인트는 바로 삶는시간인데요 먼저 물이 고기를 넣고 물이 다시 팔팔 끓어오르면 강불에 20분 중불에 20분 약불에 25분으로 1시간정도 끓여주면 끝이에요. 번거로우면 처음부터 중불에 40분정도 끓여줘도 좋아요. 잡내가 날아가라고 저는 뚜껑을 열고 삶아주었어요.이때 꼭 재료가 물에 잠기도록 해주는게 골고루 잘 익히는 방법이에요.중간중간 골고루 익도록 뒤집어주면 훨씬 좋아요.', '시간이 지나니 물이 졸아들면서 된장으로 인해 색깔도 예쁘게 물들었죠? 익었는지 안익었는지 확인하는 법은 젓가락으로 고기를 깊숙히 찔러보았을 때 핏물이 나오지 않으면 다 익었다는 증거에요. 보통 1시간이면 속까지 완벽하게 익더라구요', '맛있게 익은 수육은 두툼하게 썰어주세요.']"
https://www.10000recipe.com/recipe/6876357,"['닭 한마리를 준비 합니다 저희집은 가족이 5명이라 두마리를 준비했어요 대식가거든요 ㅎㅎ', '당면을 물에 불려 줍니다', '닭을 깨끗이 씻어 손질 해 줍니다', '닭 사이사이 붙어있는 기름을 제거해주면 좋아요', '잡내를 없애기 위해 우유에 30분정도 담가 둡니다', '지금부터 이부분은 해도되고 건너 뛰어도 되는 과정 인데요닭을 한번후루룩 끓여 줍니다', '닭끓인 물을 버리고 차가운물로 헹궈줍니다 이부분에서 제가 두가지를 해봤는데요 1.닭을 우유에 담갔다가 씻은후 삶지않고 조리한경우 2.닭을우유에 담갔다가 삶아서 조리한 경우 한번 삶아서 육수를 버리고난 닭볶음탕은 깊은맛이 없더라구요닭의 잡내를 잡아주는건 좋은데 그냥유유에만 한번 담가주는 방법이 훨씬 진하고 맛있다는 사실 ㅎ 무튼 취향대로 하시면 좋을것 같아요~~^^', '고기를 냄비에두고 닭한마리기준 간장9~11 고추장4 고춧가루2 양파갈은거1/2 마늘5알 요리당6 청주1 후추약간 액젓1액젓을 넣으면 감칠맛이 살아나요. 단, 싱겁게 드시는 분들은 간장을 줄이시고 액젓을 추가해요.', '이렇게 양념소스를 만들어 주세요 요거 진짜 맛집 하고 거의 흡사한 맛이에요 맛집은 낙지나 새우를 첨가해 주기도 하죠!', '냄비에 양념장과 육수600ml를 넣고 한소끔 끓여 줍니다 물대신 육수를 넣어주시면 좀더 감칠맛이 나는데 물로하셔도 맛있어요 육수는 물로 대체 가능물은 당면 넣지 않을때 400ml, 넣을때 600ml를 넣어요.', '그사이에 야채손질을 해주시는데요 감자는 모서리를 깎아서 넣는게 좋아요 그렇지않으면 감자가 으깨져서 국물이 텁텁해 질수가 있거든요 깎고 남은 감자는 된장찌개에 넣으시면 좋아요', '한소끔 끓을때 감자를 넣어 뚜껑을 덮고 중불에 30분정도 끓여 주세요', '대파 양파 당근 고추를 적당한 크기로 잘라 준비해주세요', '이제 어느정도 닭과 감자가익었네요', '나머지 야채를 넣고', '한번더 끓입니다 국물이 넉넉한게 좋으신 분들은 육수를 조금더 추가하고 양념도 살짝 추가 하시면 됩니다', '아까 준비해둔 당면을 살짝 삶아 첨가해주세요 삶지않고 충분히 불려서 넣으셔도 됩니다 불릴시간이 없으시면 삶아서 넣어주세요 당면은 안넣으셔도 상관 없어요 참기름 후추(선택가능)도 살짝 첨가해주심 끝']"
https://www.10000recipe.com/recipe/6897261,"['오이는 동글동글 모양살려 썰어 소금에 잠시 절여 둡니다', '절인다기 보다는 양념 준비하는 동안 잠시 소금에 절인다 생각하면 됩니다', '고추장(1T), 고춧가루(1T), 설탕(1T), 올리고당(1T) 다진마늘(1/2T), 간장(1T), 식초(1.5T), 참기름(1T), 통깨(1T) 섞어 양념장 만들어요', '물기 꼭 짜 주고', '슬라이스한 양파도 넣어요', '준비한 양념장 넣고 무쳐 냅니다', '새콤달콤 맛있는 오이무침 완성입니다 수분을 꼭 짜고 무친 것이라 꼬들꼬들 아삭함이 좋은 오이무침 입니다 맛있어요 ㅎ']"
https://www.10000recipe.com/recipe/4164229,"['저는 손질되어있는 냉동 꽃게를 사용했습니다.', '사진정도 크기의 12토막을 깨끗이 씻어 준비하고...', '분량의 양파, 호박, 대파, 청고추를 사진처럼 썰어서 준비합니다.', '분량의 고추장, 집된장, 고춧가루, 소금, 국간장, 다진마늘을 잘 섞어서 양념장을 만들고...', '물1000ml를 끓인후에.. 준비해논 양념장을 풀어줍니다.', '그런다음, 준비해논 꽃게와...', '양파, 호박을 넣고 5분가량 끓여줍니다.', '끓이는 중간중간에 거품은 거둬 내고...', '마지막에 대파와 청고추를 넣고, 살짝 한번 더 끓여주면 완성입니다.']"
https://www.10000recipe.com/recipe/6883937,"['블로그에서 핫한 반응을 일으켰던 닭볶음탕이니 믿고 따라해주세요!파와 청양고추는 어슷 썰고 당근 감자는 큼직하게 썰어주세요', '양파는 반을 자른 후 사각으로 썰어주세요', '고추장2큰술 고추가루7큰술 설탕2큰술 국간장5큰술 마늘1큰술 넣고 소주잔으로 물1컵 넣고 섞어 주세요간장은 국간장이에요', '닭은 끓는 물에 살짝 데쳐냅니다 끓기 시작하면 5분 정도 데친 후', '물을 버리고 찬물로 불순물을 씻어주세요', '데친 닭을 깊은 팬에 넣고 소주 1컵을 부어줍니다 닭 잡내를 잡아줍니다', '당근 감자를 넣어주고 중간에 양념장을 올린 후 물 800ml 넣어주세요 계랑컵이 없으면 재료 끄트머리 2/3 정도만 넣어주세요', '강불에서 팔팔 끓어오르면 양념장을 섞고 강불과 중불 사이에서 익히세요', '국물이 반으로 졸았을 때 감자와 닭이 익었는지 젓가락으로 찔러 확인하세요화력이 모두 다르니 물이 너무 많이 졸거나 닭,감자가 안 익었다면 물은 뜨거운 물로 추가하셔도 돼요', '국물이 요 정도 있는 상태에서 대파 고추 양파를 넣습니다 국물 없게 조리는 건 비추구요 국물이 있게 졸여주세요', '대파 청양 고추 양파를 넣은 후 휘리릭 섞고 1분 후 불을 끕니다', '국물은 요 정도로 졸이면 돼요 아주 칼칼하기 때문에 국물이 있어야 밥도 비벼 먹고 맛있답니다', '국물을 매콤 칼칼하게 먹을 수 있어서 맛집 식당에서 맛보는듯한 닭볶음탕 레시피 완성! 양념장이 황금 비율이랍니다비율은 모두 지켜주세요 여러번 해보고 터득한 황금비율이에요^^황금팁은 양념장 비율과 야채 넣고 1분 후에 불을 끄는 것이랍니다', '국물을 많이 있게 졸이면 매콤한 국물닭도리탕 백숙처럼 부드러운 닭고기에 국물을 얹어먹을 수 있는 스타일 (국물이 매콤 칼칼) 취향에 따라 졸여주세요']"
https://www.10000recipe.com/recipe/6873683,"['키친타올을 이용해 소고기 핏물을 닦아주세요.덩어리 고기를 사용할 경우 수직 방향(고기의 결과 반대로)으로 썰어주세요.결대로 썰어주면 고기가 질겨져요.', '미역은 물 500ml(약 2.5컵)에 10분간 불려주세요.미역 20g은 이 정도.대충 가늠할 수 있겠지요?저울이 없는 분들은 사진 참고해서 양 조절해주세요.', '미역은 물 500ml(약 2.5컵)에 10분간 불려주세요.혹, 양 조절에 실패했다면 불린 미역은 냉동실에 보관해뒀다가 드세요.', '불린 미역은 가위를 이용해 먹기 좋은 크기로 잘라주세요.', '미역은 체를 이용해 건져주세요. 이때 미역 불린 물은 버리지 않고 미역국 끓일 때 물 대신 사용해주세요.엄마의 레시피..미역 불린 물 혹은 쌀뜨물을 넣어 미역국을 끓이는 거예요.국물의 깊이가 달라진다고 해야 할까요?조미료 하나 넣지 않고도 깊고 진한 맛의 미역국을 끓일 수 있어요.', '중불로 달군 냄비에 참기름 1큰술을 두른 뒤 다진마늘 1큰술과 소고기를 넣고 볶아주세요.', '소고기 겉면이 절반 정도 익을 때쯤 국간장 1큰술을 넣어 볶아주세요.', '미역을 넣고 푸른색을 띨 때까지 달달 볶아주세요.', '쌀뜨물 혹은 미역 불린 물 400mL(약 2컵)를 붓고 강불로 올려주세요.', '국물이 끓기 시작하면 물 1L(약 5컵)를 넣어주세요. 다시 끓어오르면 중약불로 줄인 뒤 15분간 끓여주세요.', '국간장 1큰술을 넣고 부족한 간은 소금으로 더해주세요. 엄마 손맛 가득한 미역국 완성입니다.']"
https://www.10000recipe.com/recipe/6879215,"['소고기 등심에 설탕 4스푼, 물엿 2스푼을 넣어요.', '거기에 매실액(저는 깔라마시 꿀로 대체)다진마늘 3스푼, 간장 12스푼 후추 약간을 넣고 주물러 양념이 배게 해줍니다.', '여기에 참기름 1스푼을 넣고 주물러 30분 기다려줘요.', '기다리는 동안 야채와 버섯 손질도 샤샤샥^^버섯 손질법 레시피', '재워 둔 고기에 야채를 모두 넣고 참기름을 2스푼 더 첨가한 뒤 섞어주고 센 불에 구우면 끝!!', '아아, 제가 했지만 너무 맛있어요 ㅠㅜ ㅎㅎㅎ 혹시라도 고기 냄새에 좀 민감하시면 청주나 맛술 한스푼 추가 추천해요~밥에 올려서 촵촵 정말 맛있게 먹었어요 :)']"
https://www.10000recipe.com/recipe/6840027,"['감자 칼로 연근의 껍질을 벗겨주세요.', '그리고 적당한 두께로 잘라주세요. 자르시고 물에 한번 깨끗이 씻어주세요.', '냄비에 연근을 넣고 식초 3T를 넣어줍니다. 식초를 넣는 이유는 연근의 아린맛을 없애주려고 넣어요. 소금 1/2T도 넣고 연근이 반쯤 익을때까지 삶아줍니다.', '연근을 식초 넣고 한번 삶아주면 조릴 때 더 편하겠죠? 체에 받쳐 물만 버려주세요.', '물 600cc, 간장 20T, 설탕 15T, 물엿 10T, 깨를 넣고 양념장을 만들어주세요. 20큰술 이라니깐 많아 보이죠? 숟가락으로 넣다보면 안많아요!^^ *대용량 주의*', '냄비에 연근과 양념장을 넣고 센불에서 끓이시다가 어느 정도 물이 졸아 들면 중불로 바꾸시고 졸여주시면 됩니다.', '거의 다 졸아 들때쯤 마무리로 물엿 한큰술 넣어주시면 윤기 좌르르~~~ 깨도 한번 더~!! 완성!!', '아작 아작 달콤 짭쪼름~~ 너무 좋아 연근 조림♡ 단짠 단짠 단짠! 진리입니다!']"
https://www.10000recipe.com/recipe/6885185,"['애호박, 청양고추, 양파, 감자는 먹기 좋게 썰어주세요. 전 고구마를 사용했어요.', '돼지고기도 원하는 양만큼 준비하시고 먹기 좋게 썰어주세요.', '냄비에 참기름 2큰술과 고추장 2큰술을 넣어 약불에 볶아줍니다.', '참기름과 고추장을 잘 볶아준 뒤, 돼지고기와 다진마늘 1큰술을 넣어 조금 더 볶아주세요.', '고기에 양념이 잘 버무려지듯 볶아지면, 고춧가루 1큰술도 넣어 같이 볶아주세요.', '감자, 청양고추, 양파, 애호박을 넣고, 물 한컵 반을 넣어 졸여주세요.', '간장 3큰술, 설탕 1큰술, 올리고당 2큰술, 소금 두꼬집을 넣어 졸여주세요.', '야채가 잘 익을때까지 중불과 약불을 번갈아가며 졸여주시면 끝.']"
https://www.10000recipe.com/recipe/6836180,"['멸치 한줌과 다시마 5센티정도로 두장 , 양파 반개 , 대파 두조각 , 무우 반조각을 함께 넣어 우려줬어요. 멸치랑 다시마로만 우려내셔도 괜찮으신데요. 무우랑 대파랑 양파가 들어가면 육수맛이 더 좋아져요. 시원함도 생기구요.', '센불에 물이 끓어오르면 다시마를 꺼내주신 다음 15분~20분간 중불로 더 끓여주세요. 그리고 국간장 1스푼넣어 간을 해주세요. 1400ml 넣었을때 딱 1스푼이 딱이더라구요.', '당근과 , 호박을 채썰어 후라이팬에 살짝 볶아주세요. 전 살짝 소금간도 해줬네요.', '계란 1개를 골고루 풀어 약불로 후라이팬에서 익혀주세요. 흰자 , 노른자 따로 해주셔도 상관없으세요. 전 섞어서 길게 지단을 준비해주었어요. 취향에 맞춰 만들어주시면 되세요.', '양념장을 만들어주세요. 간장 4스푼 , 고추가루 1스푼 , 다진고추 1스푼 , 다진마늘 0.5스푼 , 다진대파 1스푼 , 매실액 1스푼 , 참기름 1스푼 , 깨 1스푼을 넣어 만들었어요요. 양념장도 사람들마다 만드는게 틀리다죠. 요렇게 들어간 것이 제 입맛에 딱 맞는 양념장 황금레시피 에요. 혹 부족한 것은 입맛에 맞춰서 조절해주시면 되시구요.', '끓는 물에 국수를 삶아 주세요. 500원 동전만한 양이 1인분이라니 분량에 맞춰 주시면 되세요. 끓어오를때 넘치는데요 그럴때 찬물을 조금씩 넣어주면서 삶으시면 면이 쫄깃해져요. 넘쳐흐르지도 않고 딱 좋죠. 보통 국수봉지엔 4분 삶으라고 나와있던데요. 요렇게 찬물을 조금씩 부어주면서 삶다보면 6분정도가 딱 잘맞게 익는 것 같아요.', '삶은 국수는 찬물에 헤우거주세요. 면발이 더욱 더 쫄깃 탱탱해지도록 말이에요. 체에 받쳐 물기도 좀 빼주구요.', '면을 제일 먼저 담고 고명을 올려준 다음 육수를 담아주시면 완성이에요.']"
https://www.10000recipe.com/recipe/6885349,"['먼저 고구마는 보통크기 2개정도, 작은건 3개정도의 분량으로 준비했어요.', '고구마는 감자칼로 껍질을 벗긴후한입 크기로 듬성듬성 썰어줍니다.도마,조리용나이프', '전분기를 제거하기 위해찬물에 5분정도 잠시 담궈주구요.믹싱볼,채반', '키친타올로 물기 제거 후팬에 기름을 두르고 고구마를 구워줍니다. 이게 바로 튀기지 않고 만드는 방법이죠!튀기지 않는 대신 구워주는거에요 :키친타올,프라이팬,요리스푼', '앞뒤옆면이 고루고루 익을수 있게뒤적뒤적 해줍니다. 약불로 슬슬 구워주면 타지않고 익을때까지 구울수 있답니다. 익은지 확인하는 방법은젓가락으로 찔렀을때 쏙- 들어가면 익은거에요!', '부드럽게 잘 익은 고구마는 키친타올위에 올려놓고 기름기를 제거해 줍니다. (이대로 먹어도 참 맛나답니다)키친타올', '팬에 물 3스푼, 설탕 3스푼올리고당 2스푼을 넣구요. 절대 섞지말고!!그대로 약불에서 끓여줍니다.프라이팬', '저절로 완전히 끓을때까지 두다가색이 변하기 시작하면 그때 구워둔 고구마를 넣어 섞어줍니다.', '튀기지않아 건강에 나쁘지도 않고! 남녀노소 간식으로도 넘 좋은고구마맛탕 만들기 완성♥']"
https://www.10000recipe.com/recipe/6832126,"['무는 깍둑깍둑 깍둑썰기 해주세요~ 소금에 절여지면서 줄어드니까 너무 작게는 썰지마시고요.', '고춧가루 5T 넣어 색을 먼저 입히고~ 버무려주세요.', '나머지 양념넣고 버무려주세요. (천일염3T, 설탕3T, 다진마늘2T, 멸치액젓2~3T, 파)', '끝이예요! 너무 간단한가요? ㅎㅎ 소금에 먼저 절이기도 하지만 이정도양은 그냥 같이 버무려도 괜찮더라고요~', '버무려서 통에 옮겨담았어요~ 색도 빨갛게 너무 예쁘게 나왔어요. 하루 실온에 두고 다음날 냉장고에 넣어주세요. 초보인지도 모를 비주얼~ ㅋㅋ']"
https://www.10000recipe.com/recipe/6876068,"['껍질 손질이 안된 상태라면 데친 후에 껍질을 벗겨 주셔도 되고요 아님 윗부분을 살짝 꺾어서 밑으로 쭉 ~ 내려주시면 껍질이 쉽게 벗겨진답니다', '고구마줄기는 껍질 벗기면서 적당한 길이로 뚝뚝 잘라 주셔도 되고 데친 후 칼로 썰어 주셔도 되세요 양파는 채 썰어주세요', '손질이 끝난 후엔 냄비에 소금 1큰술을 넣고 끓기 시작하면 고구마순 투하 !', '3~4분 정도 데쳐서 찬물에 헹궈 물기를 제거해주세요', '그리고 팬에 다진마늘 1큰술과 식용유 2큰술을 두르고 볶고 마늘향이 올라오면 고구마줄기를 넣어 2분 정도 볶음 ! 뒤이어 양파도 볶아 주세요', '이제 간만 맞추면 끝 !! 국간장 2큰술로 간을 맞추고 진간장 2큰술로 감칠맛을 더하고 ^^', '참기름 1큰술과 들깨가루 2큰술을 넣어 고소함을 살려주세요', '모자라는 간은 소금으로 마무리 ~ 깨소금도 뿌려주세요']"
https://www.10000recipe.com/recipe/6867849,"['진미채는 물에 두번 씻어서 물기를 빼주세요', '마요네즈 2스푼정도 넣고 (저는 한번에 듬뿍 ~)', '버무려서 잠시 두고', '양념장:간장1.5스푼,고추장두스푼,고춧가루한스푼,설탕한스푼,다진마늘반스푼,참기름한스푼넣고 섞어서', '기름 살짝 두른팬에 양념장을 넣고 물4스푼정도 넣어 한번 끓여 주세요(약불)', '끓어 오르면 진미채를 넣고 볶아주세요~', '양념을 뭍힌다는 생각으로 후다닥 볶아서', '마지막으로 올리고당 1.5스푼 넣고 깨소금 뿌리면 끝이에욤^~^']"
